# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# liftDir       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# yawAxis       : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 2.22360000e+02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.00022         	1.72368827e-01	7.34191188e-02	9.89497082e-02	2.55305894e-01	6.82085140e-02	1.87097380e-01	-5.94444331e-02	-1.27652947e-02	8.61844135e-03	2.22281176e-21	8.61844135e-03	-8.61844135e-03
0.00024         	1.64611412e-01	6.95754854e-02	9.50359263e-02	2.54604408e-01	6.56688634e-02	1.88935545e-01	-6.16333409e-02	-1.27302204e-02	8.23057059e-03	2.25851463e-21	8.23057059e-03	-8.23057059e-03
0.00026         	1.64619425e-01	6.95792475e-02	9.50401771e-02	2.54609296e-01	6.56709402e-02	1.88938356e-01	-6.16337080e-02	-1.27304648e-02	8.23097123e-03	2.25878515e-21	8.23097123e-03	-8.23097123e-03
0.00028         	1.55401627e-01	6.48696715e-02	9.05319559e-02	2.56622844e-01	6.37038156e-02	1.92919029e-01	-6.46076065e-02	-1.28311422e-02	7.77008137e-03	2.27036303e-21	7.77008137e-03	-7.77008137e-03
0.0003          	1.46030552e-01	6.01414921e-02	8.58890602e-02	2.57475682e-01	6.19441577e-02	1.95531524e-01	-6.67936832e-02	-1.28737841e-02	7.30152761e-03	2.23740592e-21	7.30152761e-03	-7.30152761e-03
0.00032         	1.46041092e-01	6.01468229e-02	8.58942690e-02	2.57474461e-01	6.19460507e-02	1.95528410e-01	-6.67911797e-02	-1.28737230e-02	7.30205459e-03	2.23719528e-21	7.30205459e-03	-7.30205459e-03
0.00034         	1.46051500e-01	6.01520880e-02	8.58994120e-02	2.57473241e-01	6.19479641e-02	1.95525276e-01	-6.67886561e-02	-1.28736620e-02	7.30257500e-03	2.23619802e-21	7.30257500e-03	-7.30257500e-03
0.00036         	1.35535042e-01	5.50388631e-02	8.04961786e-02	2.54573155e-01	6.05599820e-02	1.94013173e-01	-6.67265957e-02	-1.27286578e-02	6.77675208e-03	2.12268360e-21	6.77675208e-03	-6.77675208e-03
0.00038         	1.25666064e-01	5.03354100e-02	7.53306540e-02	2.49952440e-01	5.92067961e-02	1.90745644e-01	-6.57694240e-02	-1.24976220e-02	6.28330320e-03	1.98159494e-21	6.28330320e-03	-6.28330320e-03
0.0004          	1.25677522e-01	5.03412818e-02	7.53362399e-02	2.49949582e-01	5.92077039e-02	1.90741878e-01	-6.57670869e-02	-1.24974791e-02	6.28387609e-03	1.98235600e-21	6.28387609e-03	-6.28387609e-03
0.00042         	1.16503655e-01	4.61470196e-02	7.03566357e-02	2.42096161e-01	5.79193177e-02	1.84176843e-01	-6.31287628e-02	-1.21048080e-02	5.82518277e-03	1.79053476e-21	5.82518277e-03	-5.82518277e-03
0.00044         	1.16515183e-01	4.61528675e-02	7.03623159e-02	2.42094484e-01	5.79198004e-02	1.84174684e-01	-6.31274418e-02	-1.21047242e-02	5.82575917e-03	1.79120885e-21	5.82575917e-03	-5.82575917e-03
0.00046         	1.08597641e-01	4.26351951e-02	6.59624462e-02	2.33272511e-01	5.67938498e-02	1.76478662e-01	-5.98424059e-02	-1.16636256e-02	5.42988206e-03	1.57620404e-21	5.42988206e-03	-5.42988206e-03
0.00048         	1.01969905e-01	3.97079136e-02	6.22619911e-02	2.25540775e-01	5.58296108e-02	1.69711164e-01	-5.69407765e-02	-1.12770387e-02	5.09849524e-03	1.38005610e-21	5.09849524e-03	-5.09849524e-03
0.0005          	1.01980580e-01	3.97131931e-02	6.22673865e-02	2.25541934e-01	5.58295204e-02	1.69712414e-01	-5.69414467e-02	-1.12770967e-02	5.09902898e-03	1.38030497e-21	5.09902898e-03	-5.09902898e-03
0.00052         	9.73696562e-02	3.76771665e-02	5.96924896e-02	2.20153231e-01	5.51876330e-02	1.64965598e-01	-5.48889826e-02	-1.10076616e-02	4.86848281e-03	1.20557998e-21	4.86848281e-03	-4.86848281e-03
0.00054         	9.73795442e-02	3.76820602e-02	5.96974840e-02	2.20154238e-01	5.51873477e-02	1.64966890e-01	-5.48897712e-02	-1.10077119e-02	4.86897721e-03	1.20654100e-21	4.86897721e-03	-4.86897721e-03
0.00056         	9.73895770e-02	3.76870217e-02	5.97025553e-02	2.20155337e-01	5.51871165e-02	1.64968220e-01	-5.48905519e-02	-1.10077668e-02	4.86947885e-03	1.20679837e-21	4.86947885e-03	-4.86947885e-03
0.00058         	9.53579610e-02	3.67487725e-02	5.86091884e-02	2.18604159e-01	5.55109032e-02	1.63093256e-01	-5.37911762e-02	-1.09302079e-02	4.76789805e-03	1.05576800e-21	4.76789805e-03	-4.76789805e-03
0.0006          	9.39950005e-02	3.61186102e-02	5.78763903e-02	2.17577801e-01	5.61323271e-02	1.61445474e-01	-5.26565734e-02	-1.08788900e-02	4.69975003e-03	9.10476578e-22	4.69975003e-03	-4.69975003e-03
0.00062         	9.40026720e-02	3.61225336e-02	5.78801385e-02	2.17576049e-01	5.61316092e-02	1.61444440e-01	-5.26564154e-02	-1.08788025e-02	4.70013360e-03	9.10298957e-22	4.70013360e-03	-4.70013360e-03
0.00064         	9.38239821e-02	3.60441409e-02	5.77798412e-02	2.17357003e-01	5.70181527e-02	1.60338850e-01	-5.16603488e-02	-1.08678502e-02	4.69119911e-03	7.73144998e-22	4.69119911e-03	-4.69119911e-03
0.00066         	9.38304399e-02	3.60474982e-02	5.77829417e-02	2.17354435e-01	5.70171679e-02	1.60337268e-01	-5.16600499e-02	-1.08677218e-02	4.69152200e-03	7.73050990e-22	4.69152200e-03	-4.69152200e-03
0.00068         	9.44301773e-02	3.63631207e-02	5.80670566e-02	2.17039359e-01	5.77020552e-02	1.59337304e-01	-5.08176243e-02	-1.08519680e-02	4.72150887e-03	6.70015189e-22	4.72150887e-03	-4.72150887e-03
0.0007          	9.44356361e-02	3.63659937e-02	5.80696424e-02	2.17036487e-01	5.77008706e-02	1.59335616e-01	-5.08173727e-02	-1.08518243e-02	4.72178180e-03	6.69832027e-22	4.72178180e-03	-4.72178180e-03
0.00072         	9.44425108e-02	3.63695754e-02	5.80729354e-02	2.17033600e-01	5.76997142e-02	1.59333886e-01	-5.08170859e-02	-1.08516800e-02	4.72212554e-03	6.69813864e-22	4.72212554e-03	-4.72212554e-03
0.00074         	9.58029269e-02	3.71000817e-02	5.87028453e-02	2.16027636e-01	5.78247994e-02	1.58202837e-01	-5.01890188e-02	-1.08013818e-02	4.79014635e-03	6.31652631e-22	4.79014635e-03	-4.79014635e-03
0.00076         	9.69816986e-02	3.77639902e-02	5.92177084e-02	2.14537182e-01	5.76273380e-02	1.56909844e-01	-4.96412528e-02	-1.07268591e-02	4.84908493e-03	6.31724210e-22	4.84908493e-03	-4.84908493e-03
0.00078         	9.69859857e-02	3.77662184e-02	5.92197673e-02	2.14535489e-01	5.76265192e-02	1.56908970e-01	-4.96412254e-02	-1.07267745e-02	4.84929929e-03	6.31721444e-22	4.84929929e-03	-4.84929929e-03
0.0008          	9.77188529e-02	3.82622075e-02	5.94566454e-02	2.11944380e-01	5.67941663e-02	1.55150213e-01	-4.91780235e-02	-1.05972190e-02	4.88594264e-03	6.76860382e-22	4.88594264e-03	-4.88594264e-03
0.00082         	9.77216385e-02	3.82636488e-02	5.94579898e-02	2.11943410e-01	5.67937000e-02	1.55149710e-01	-4.91780050e-02	-1.05971705e-02	4.88608193e-03	6.76755412e-22	4.88608193e-03	-4.88608193e-03
0.00084         	9.77241226e-02	3.82649430e-02	5.94591796e-02	2.11942367e-01	5.67931889e-02	1.55149178e-01	-4.91779944e-02	-1.05971183e-02	4.88620613e-03	6.76604014e-22	4.88620613e-03	-4.88620613e-03
0.00086         	9.76131384e-02	3.84052938e-02	5.92078446e-02	2.08025508e-01	5.52363324e-02	1.52789176e-01	-4.87764217e-02	-1.04012754e-02	4.88065692e-03	7.64954254e-22	4.88065692e-03	-4.88065692e-03
0.00088         	9.71678133e-02	3.83783991e-02	5.87894141e-02	2.04110150e-01	5.36851926e-02	1.50424958e-01	-4.83698824e-02	-1.02055075e-02	4.85839066e-03	8.54236231e-22	4.85839066e-03	-4.85839066e-03
0.0009          	9.71676157e-02	3.83782574e-02	5.87893583e-02	2.04111010e-01	5.36858441e-02	1.50425166e-01	-4.83696608e-02	-1.02055505e-02	4.85838079e-03	8.54327490e-22	4.85838079e-03	-4.85838079e-03
0.00092         	9.61081554e-02	3.80323135e-02	5.80758419e-02	2.00435284e-01	5.23012035e-02	1.48134081e-01	-4.79164387e-02	-1.00217642e-02	4.80540777e-03	9.36373075e-22	4.80540777e-03	-4.80540777e-03
0.00094         	9.61065861e-02	3.80314486e-02	5.80751375e-02	2.00436889e-01	5.23023573e-02	1.48134532e-01	-4.79160871e-02	-1.00218444e-02	4.80532931e-03	9.36516173e-22	4.80532931e-03	-4.80532931e-03
0.00096         	9.46138239e-02	3.74316271e-02	5.71821968e-02	1.97505697e-01	5.13866050e-02	1.46119092e-01	-4.73662437e-02	-9.87528487e-03	4.73069120e-03	9.92262666e-22	4.73069120e-03	-4.73069120e-03
0.00098         	9.46110580e-02	3.74301470e-02	5.71809109e-02	1.97507639e-01	5.13880110e-02	1.46119628e-01	-4.73658083e-02	-9.87538193e-03	4.73055290e-03	9.92324460e-22	4.73055290e-03	-4.73055290e-03
0.001           	9.28947225e-02	3.66722430e-02	5.62224795e-02	1.95502364e-01	5.10240233e-02	1.44478341e-01	-4.67271589e-02	-9.77511822e-03	4.64473613e-03	1.02883292e-21	4.64473613e-03	-4.64473613e-03
0.00102         	9.28909451e-02	3.66702577e-02	5.62206874e-02	1.95504297e-01	5.10254589e-02	1.44478838e-01	-4.67266897e-02	-9.77521487e-03	4.64454725e-03	1.02882615e-21	4.64454725e-03	-4.64454725e-03
0.00104         	9.11312363e-02	3.58389747e-02	5.52922616e-02	1.94532869e-01	5.12583761e-02	1.43274493e-01	-4.60080586e-02	-9.72664347e-03	4.55656182e-03	1.04144243e-21	4.55656182e-03	-4.55656182e-03
0.00106         	8.95058953e-02	3.50505558e-02	5.44553395e-02	1.94047837e-01	5.17583214e-02	1.42289516e-01	-4.52655971e-02	-9.70239185e-03	4.47529477e-03	1.03563866e-21	4.47529477e-03	-4.47529477e-03
0.00108         	8.80855005e-02	3.43418250e-02	5.37436755e-02	1.94018506e-01	5.25006222e-02	1.41517884e-01	-4.45086307e-02	-9.70092529e-03	4.40427502e-03	1.01607976e-21	4.40427502e-03	-4.40427502e-03
0.0011          	8.80801559e-02	3.43391060e-02	5.37410499e-02	1.94019440e-01	5.25014733e-02	1.41517967e-01	-4.45082466e-02	-9.70097200e-03	4.40400779e-03	1.01601092e-21	4.40400779e-03	-4.40400779e-03
0.00112         	8.70717306e-02	3.37891193e-02	5.32826114e-02	1.94934921e-01	5.37639355e-02	1.41170986e-01	-4.37035251e-02	-9.74674606e-03	4.35358653e-03	9.70750249e-22	4.35358653e-03	-4.35358653e-03
0.00114         	8.63400461e-02	3.33603344e-02	5.29797117e-02	1.96193774e-01	5.52075001e-02	1.40986274e-01	-4.28893867e-02	-9.80968868e-03	4.31700230e-03	9.15221375e-22	4.31700230e-03	-4.31700230e-03
0.00116         	8.63344078e-02	3.33575138e-02	5.29768940e-02	1.96193802e-01	5.52077712e-02	1.40986030e-01	-4.28891295e-02	-9.80969008e-03	4.31672039e-03	9.15184837e-22	4.31672039e-03	-4.31672039e-03
0.00118         	8.61074430e-02	3.31548768e-02	5.29525662e-02	1.97976894e-01	5.69451196e-02	1.41031775e-01	-4.20433276e-02	-9.89884472e-03	4.30537215e-03	8.42707500e-22	4.30537215e-03	-4.30537215e-03
0.0012          	8.61019165e-02	3.31521318e-02	5.29497847e-02	1.97976529e-01	5.69451419e-02	1.41031387e-01	-4.20431226e-02	-9.89882645e-03	4.30509583e-03	8.42683634e-22	4.30509583e-03	-4.30509583e-03
0.00122         	8.63071545e-02	3.31572411e-02	5.31499134e-02	1.99926723e-01	5.87800737e-02	1.41146649e-01	-4.11832878e-02	-9.99633615e-03	4.31535772e-03	7.61222093e-22	4.31535772e-03	-4.31535772e-03
0.00124         	8.66386092e-02	3.32321042e-02	5.34065050e-02	2.01744008e-01	6.05276256e-02	1.41216382e-01	-4.03443783e-02	-1.00872004e-02	4.33193046e-03	6.81884252e-22	4.33193046e-03	-4.33193046e-03
0.00126         	8.70380544e-02	3.33550931e-02	5.36829612e-02	2.03278681e-01	6.20983409e-02	1.41180340e-01	-3.95409994e-02	-1.01639340e-02	4.35190272e-03	6.06853063e-22	4.35190272e-03	-4.35190272e-03
0.00128         	8.74625517e-02	3.35104576e-02	5.39520941e-02	2.04416365e-01	6.34217640e-02	1.40994601e-01	-3.87864183e-02	-1.02208182e-02	4.37312759e-03	5.40848980e-22	4.37312759e-03	-4.37312759e-03
0.0013          	8.78872718e-02	3.36895537e-02	5.41977180e-02	2.05081643e-01	6.44483091e-02	1.40633334e-01	-3.80925124e-02	-1.02540821e-02	4.39436359e-03	4.85682214e-22	4.39436359e-03	-4.39436359e-03
0.00132         	8.82992912e-02	3.38873190e-02	5.44119723e-02	2.05246533e-01	6.51565519e-02	1.40089981e-01	-3.74667147e-02	-1.02623267e-02	4.41496456e-03	4.42017829e-22	4.41496456e-03	-4.41496456e-03
0.00134         	8.86953861e-02	3.41017446e-02	5.45936415e-02	2.04918970e-01	6.55448094e-02	1.39374160e-01	-3.69146754e-02	-1.02459485e-02	4.43476931e-03	4.10788313e-22	4.43476931e-03	-4.43476931e-03
0.00136         	8.90850587e-02	3.43332716e-02	5.47517871e-02	2.04185154e-01	6.56600250e-02	1.38525129e-01	-3.64325522e-02	-1.02092577e-02	4.45425294e-03	3.93146654e-22	4.45425294e-03	-4.45425294e-03
0.00138         	8.90774749e-02	3.43295492e-02	5.47479257e-02	2.04183766e-01	6.56592789e-02	1.38524487e-01	-3.64326040e-02	-1.02091883e-02	4.45387374e-03	3.93188957e-22	4.45387374e-03	-4.45387374e-03
0.0014          	8.94794261e-02	3.46009073e-02	5.48785188e-02	2.02776115e-01	6.53311900e-02	1.37444925e-01	-3.60568676e-02	-1.01388058e-02	4.47397131e-03	3.95165322e-22	4.47397131e-03	-4.47397131e-03
0.00142         	8.99004857e-02	3.48855890e-02	5.50148967e-02	2.01293077e-01	6.49184749e-02	1.36374602e-01	-3.57280637e-02	-1.00646539e-02	4.49502429e-03	4.05044868e-22	4.49502429e-03	-4.49502429e-03
0.00144         	9.03335376e-02	3.51726933e-02	5.51608443e-02	1.99881511e-01	6.45027841e-02	1.35378726e-01	-3.54379711e-02	-9.99407553e-03	4.51667688e-03	4.20193090e-22	4.51667688e-03	-4.51667688e-03
0.00146         	9.07686245e-02	3.54519776e-02	5.53166468e-02	1.98646692e-01	6.41417475e-02	1.34504945e-01	-3.51815986e-02	-9.93233461e-03	4.53843122e-03	4.40496117e-22	4.53843122e-03	-4.53843122e-03
0.00148         	9.11962461e-02	3.57144781e-02	5.54817679e-02	1.97672898e-01	6.38814560e-02	1.33791442e-01	-3.49549930e-02	-9.88364491e-03	4.55981230e-03	4.62657997e-22	4.55981230e-03	-4.55981230e-03
0.0015          	9.16063070e-02	3.59525331e-02	5.56537739e-02	1.97012408e-01	6.37515128e-02	1.33260895e-01	-3.47546910e-02	-9.85062038e-03	4.58031535e-03	4.84148505e-22	4.58031535e-03	-4.58031535e-03
0.00152         	9.19891423e-02	3.61599293e-02	5.58292131e-02	1.96692838e-01	6.37689085e-02	1.32923929e-01	-3.45775105e-02	-9.83464189e-03	4.59945712e-03	5.02478152e-22	4.59945712e-03	-4.59945712e-03
0.00154         	9.23373158e-02	3.63327987e-02	5.60045171e-02	1.96717184e-01	6.39381828e-02	1.32779001e-01	-3.44204092e-02	-9.83585920e-03	4.61686579e-03	5.16827630e-22	4.61686579e-03	-4.61686579e-03
0.00156         	9.26436386e-02	3.64678576e-02	5.61757810e-02	1.97079234e-01	6.42603600e-02	1.32818874e-01	-3.42792570e-02	-9.85396170e-03	4.63218193e-03	5.24975469e-22	4.63218193e-03	-4.63218193e-03
0.00158         	9.29025797e-02	3.65633450e-02	5.63392347e-02	1.97758897e-01	6.47298342e-02	1.33029063e-01	-3.41496145e-02	-9.88794487e-03	4.64512899e-03	5.25664892e-22	4.64512899e-03	-4.64512899e-03
0.0016          	9.31118925e-02	3.66197592e-02	5.64921333e-02	1.98723742e-01	6.53330251e-02	1.33390717e-01	-3.40288458e-02	-9.93618709e-03	4.65559462e-03	5.20219350e-22	4.65559462e-03	-4.65559462e-03
0.00162         	9.32726639e-02	3.66396628e-02	5.66330010e-02	1.99933382e-01	6.60502180e-02	1.33883164e-01	-3.39164730e-02	-9.99666910e-03	4.66363319e-03	5.07118632e-22	4.66363319e-03	-4.66363319e-03
0.00164         	9.33881076e-02	3.66269884e-02	5.67611192e-02	2.01341308e-01	6.68563700e-02	1.34484938e-01	-3.38142841e-02	-1.00670654e-02	4.66940538e-03	4.86183968e-22	4.66940538e-03	-4.66940538e-03
0.00166         	9.34619313e-02	3.65860096e-02	5.68759218e-02	2.02899122e-01	6.77237688e-02	1.35175353e-01	-3.37257922e-02	-1.01449561e-02	4.67309657e-03	4.56843374e-22	4.67309657e-03	-4.67309657e-03
0.00168         	9.34984522e-02	3.65214691e-02	5.69769831e-02	2.04555140e-01	6.86221441e-02	1.35932996e-01	-3.36554261e-02	-1.02277570e-02	4.67492261e-03	4.21084843e-22	4.67492261e-03	-4.67492261e-03
0.0017          	9.35023095e-02	3.64381190e-02	5.70641905e-02	2.06260716e-01	6.95206818e-02	1.36740034e-01	-3.36096761e-02	-1.03130358e-02	4.67511548e-03	3.81647673e-22	4.67511548e-03	-4.67511548e-03
0.00172         	9.34785183e-02	3.63406194e-02	5.71378989e-02	2.07972795e-01	7.03915138e-02	1.37581282e-01	-3.35948840e-02	-1.03986398e-02	4.67392591e-03	3.39948986e-22	4.67392591e-03	-4.67392591e-03
0.00174         	9.34316235e-02	3.62330709e-02	5.71985526e-02	2.09654816e-01	7.12114021e-02	1.38443414e-01	-3.36160060e-02	-1.04827408e-02	4.67158117e-03	2.96788520e-22	4.67158117e-03	-4.67158117e-03
0.00176         	9.33673692e-02	3.61192526e-02	5.72481166e-02	2.11288640e-01	7.19681543e-02	1.39320486e-01	-3.36761657e-02	-1.05644320e-02	4.66836846e-03	2.52151177e-22	4.66836846e-03	-4.66836846e-03
0.00178         	9.32904764e-02	3.60021222e-02	5.72883543e-02	2.12862321e-01	7.26536577e-02	1.40208663e-01	-3.37775028e-02	-1.06431161e-02	4.66452382e-03	2.06745549e-22	4.66452382e-03	-4.66452382e-03
0.0018          	9.32047709e-02	3.58840457e-02	5.73207252e-02	2.14366795e-01	7.32628123e-02	1.41103983e-01	-3.39205853e-02	-1.07183398e-02	4.66023855e-03	1.63376013e-22	4.66023855e-03	-4.66023855e-03
0.00182         	9.31134361e-02	3.57670174e-02	5.73464187e-02	2.15794013e-01	7.37929151e-02	1.42001097e-01	-3.41040911e-02	-1.07897006e-02	4.65567180e-03	1.23154120e-22	4.65567180e-03	-4.65567180e-03
0.00184         	9.30182106e-02	3.56524960e-02	5.73657146e-02	2.17132186e-01	7.42405493e-02	1.42891637e-01	-3.43255437e-02	-1.08566093e-02	4.65091053e-03	8.75161089e-23	4.65091053e-03	-4.65091053e-03
0.00186         	9.29205853e-02	3.55418663e-02	5.73787189e-02	2.18368526e-01	7.46030386e-02	1.43765487e-01	-3.45812243e-02	-1.09184263e-02	4.64602926e-03	5.63824129e-23	4.64602926e-03	-4.64602926e-03
0.00188         	9.28213622e-02	3.54359553e-02	5.73854069e-02	2.19494516e-01	7.48811015e-02	1.44613414e-01	-3.48661563e-02	-1.09747258e-02	4.64106811e-03	2.88982575e-23	4.64106811e-03	-4.64106811e-03
0.0019          	9.27206682e-02	3.53348830e-02	5.73857852e-02	2.20509023e-01	7.50799590e-02	1.45429064e-01	-3.51745523e-02	-1.10254511e-02	4.63603341e-03	5.42846086e-24	4.63603341e-03	-4.63603341e-03
0.00192         	9.26185573e-02	3.52383517e-02	5.73802056e-02	2.21418539e-01	7.52090484e-02	1.46209490e-01	-3.55002209e-02	-1.10709269e-02	4.63092787e-03	-1.38257017e-23	4.63092787e-03	-4.63092787e-03
0.00194         	9.25148053e-02	3.51456597e-02	5.73691456e-02	2.22234859e-01	7.52812266e-02	1.46953632e-01	-3.58362027e-02	-1.11117429e-02	4.62574027e-03	-2.78877985e-23	4.62574027e-03	-4.62574027e-03
0.00196         	9.24085615e-02	3.50557566e-02	5.73528049e-02	2.22970484e-01	7.53090030e-02	1.47661481e-01	-3.61762389e-02	-1.11485242e-02	4.62042807e-03	-3.75265910e-23	4.62042807e-03	-4.62042807e-03
0.00198         	9.22990314e-02	3.49677128e-02	5.73313186e-02	2.23636057e-01	7.53033679e-02	1.48332690e-01	-3.65146609e-02	-1.11818029e-02	4.61495157e-03	-4.15370647e-23	4.61495157e-03	-4.61495157e-03
0.002           	9.21848696e-02	3.48801308e-02	5.73047388e-02	2.24246080e-01	7.52773099e-02	1.48968770e-01	-3.68457302e-02	-1.12123040e-02	4.60924348e-03	-4.08452606e-23	4.60924348e-03	-4.60924348e-03
0.00202         	9.20650419e-02	3.47919558e-02	5.72730862e-02	2.24811304e-01	7.52408313e-02	1.49570473e-01	-3.71648206e-02	-1.12405652e-02	4.60325210e-03	-3.51104200e-23	4.60325210e-03	-4.60325210e-03
0.00204         	9.19386052e-02	3.47022245e-02	5.72363807e-02	2.25341562e-01	7.52030308e-02	1.50138532e-01	-3.74677504e-02	-1.12670781e-02	4.59693026e-03	-2.50528627e-23	4.59693026e-03	-4.59693026e-03
0.00206         	9.18035685e-02	3.46092483e-02	5.71943202e-02	2.25850719e-01	7.51752114e-02	1.50675508e-01	-3.77501482e-02	-1.12925360e-02	4.59017843e-03	-1.13976411e-23	4.59017843e-03	-4.59017843e-03
0.00208         	9.16581148e-02	3.45116154e-02	5.71464994e-02	2.26348841e-01	7.51659563e-02	1.51182884e-01	-3.80084640e-02	-1.13174420e-02	4.58290574e-03	5.28283440e-24	4.58290574e-03	-4.58290574e-03
0.0021          	9.15008491e-02	3.44082723e-02	5.70925769e-02	2.26843046e-01	7.51814635e-02	1.51661583e-01	-3.82400597e-02	-1.13421523e-02	4.57504246e-03	2.46194178e-23	4.57504246e-03	-4.57504246e-03
0.00212         	9.13306483e-02	3.42984188e-02	5.70322295e-02	2.27338107e-01	7.52258845e-02	1.52112222e-01	-3.84431688e-02	-1.13669053e-02	4.56653241e-03	4.55417005e-23	4.56653241e-03	-4.56653241e-03
0.00214         	9.11464870e-02	3.41815113e-02	5.69649757e-02	2.27834644e-01	7.53003497e-02	1.52534294e-01	-3.86169722e-02	-1.13917322e-02	4.55732435e-03	6.64969351e-23	4.55732435e-03	-4.55732435e-03
0.00216         	9.09473706e-02	3.40571771e-02	5.68901935e-02	2.28330163e-01	7.54034868e-02	1.52926676e-01	-3.87615948e-02	-1.14165082e-02	4.54736853e-03	8.67665105e-23	4.54736853e-03	-4.54736853e-03
0.00218         	9.07323739e-02	3.39251320e-02	5.68072419e-02	2.28821100e-01	7.55325050e-02	1.53288595e-01	-3.88780448e-02	-1.14410550e-02	4.53661870e-03	1.06072329e-22	4.53661870e-03	-4.53661870e-03
0.0022          	9.05008943e-02	3.37852673e-02	5.67156270e-02	2.29303597e-01	7.56838226e-02	1.53619774e-01	-3.89679758e-02	-1.14651798e-02	4.52504471e-03	1.23275375e-22	4.52504471e-03	-4.52504471e-03
0.00222         	9.02528776e-02	3.36377034e-02	5.66151742e-02	2.29774708e-01	7.58535585e-02	1.53921149e-01	-3.90337954e-02	-1.14887354e-02	4.51264388e-03	1.38489326e-22	4.51264388e-03	-4.51264388e-03
0.00224         	9.00250040e-02	3.35017843e-02	5.65232197e-02	2.30214355e-01	7.59593172e-02	1.54255037e-01	-3.91478601e-02	-1.15107177e-02	4.50125020e-03	1.62701473e-22	4.50125020e-03	-4.50125020e-03
